uaX; uaY; uaZ; gX; gY; gZ
-0,0009251609; 0,04698986; 0,1513822; -0,0171674; 0,1201718; -0,2975683
-0,006588519; 0,03913718; 0,17294; -0,01373392; 0,09461146; -0,3387701
-0,006323016; 0,03642211; 0,1472898; -0,1545066; 0,0343348; -0,3319031
-0,01613513; 0,04220843; 0,1430144; 0,0171674; 0,1373392; -0,3147357
-0,003532149; 0,03814101; 0,1621473; -0,05150221; 0,1030044; -0,2975683
0,004668973; 0,04217511; 0,1585824; -0,06866961; 0,08583701; -0,2975683
-0,00043533; 0,04023457; 0,1454282; 0; 0,06866961; -0,3490705
-0,005843699; 0,0396356; 0,1568036; -0,06866961; 0,1030044; -0,3662379
9,17986E-05; 0,03915989; 0,1555755; -0,06866961; 0,04959472; -0,3147357
-0,005543523; 0,04560602; 0,1567936; -0,05150221; 0,06866961; -0,3319031
-0,004290015; 0,04699463; 0,1639376; -0,1907489; 0,1030044; -0,3319031
0,0009531975; 0,04436964; 0,1526072; 0; 0,08583701; -0,3319031
-0,009645779; 0,04220554; 0,1612448; -0,1115881; 0,0772533; -0,3748216
-0,00484322; 0,04206109; 0,1478064; -0,0343348; 0,06866961; -0,2975683
-0,007363439; 0,04211605; 0,1639543; -0,06866961; 0,05150221; -0,3319031
-0,002586901; 0,04313338; 0,1586061; -0,0343348; 0,06866961; -0,3490705
-0,0009996593; 0,0443297; 0,1520102; -0,05150221; 0,08583701; -0,3319031
-0,0009335279; 0,04624777; 0,1593889; 0; 0,04120177; -0,3250361
-0,007552847; 0,04290444; 0,1677411; 0,0343348; 0,0343348; -0,3147357
-0,004523002; 0,05069333; 0,1611555; -0,1373392; 0,08583701; -0,3490705
-0,006944515; 0,03947061; 0,1617174; -0,1201718; 0,08583701; -0,3319031
-0,006836526; 0,04438895; 0,1622918; -0,08583701; 0,06866961; -0,3319031
-0,005776279; 0,0455333; 0,1587052; -0,0343348; 0,06866961; -0,3490705
-0,009925716; 0,04236871; 0,1563509; -0,08583701; -0,01907489; -0,3319031
-0,0007100925; 0,03718907; 0,1664648; -0,06866961; 0,06866961; -0,2632335
-0,01201995; 0,04317886; 0,1760483; -0,0171674; 0,1201718; -0,2975683
-0,01403892; 0,03653634; 0,1479371; -0,05150221; 0,03242732; -0,2632335
-0,008069001; 0,04261667; 0,1712658; 0; 0,1030044; -0,2975683
-0,0004499108; 0,04493225; 0,1599004; -0,08583701; 0,0343348; -0,2804009
