uaX; uaY; uaZ; gX; gY; gZ
-2,696755; -2,372364; 1,14905; 20,72487; -17,07203; -9,756807
-2,588755; -2,265564; 0,9226696; 18,20699; -15,65286; -9,005256
-2,537326; -2,218476; 0,7475815; 15,58037; -14,09444; -8,251798
-2,523806; -2,180274; 0,6080723; 12,97283; -12,51885; -7,536489
-2,518773; -2,171257; 0,4854071; 10,71627; -11,03292; -6,783031
-2,515491; -2,15063; 0,3925495; 8,406305; -9,442071; -5,941829
-2,48599; -2,131959; 0,3050947; 5,939921; -7,88556; -5,100626
-2,47067; -2,102063; 0,2490776; 3,210686; -6,148219; -4,143066
-2,44201; -2,068369; 0,2019978; 0,4959472; -4,570344; -3,247818
-2,198722; -2,409157; 0,05651245; -1,158227; -1,178065; -1,272677
-2,366961; -2,168496; -0,6468989; 10,9776; -1,33715; 5,100626
-4,432044; 1,596109; 0,7701257; -3,793996; 2,897476; -21,23989
-0,07752725; -0,1744452; -1,046132; 4,837392; -2,718172; -62,47026
5,888625; 0,8654125; 0,9159203; 0,6695287; -5,012881; -52,68867
4,618123; 3,098304; 1,052632; -26,03532; -3,87411; -21,69197
3,213864; 2,688992; -1,57435; -45,30668; -6,166913; 4,120177
0,9974815; 0,7841842; -2,390516; -26,3882; -1,634718; 28,69245
0,2337312; 0,1011397; -1,72362; 0,7401059; -2,037199; 39,08827
0,06420201; 0,5041302; -0,02214026; 11,90464; -2,983313; 37,81216
0,4236088; 1,166098; 0,9655993; -0,02861233; -4,959472; 29,97047
1,273474; 1,017567; 0,2035468; -16,55128; -2,508348; 25,47261
1,391577; 0,6895675; -0,4639268; -20,89082; -5,377212; 27,3801
0,944291; 0,4330389; -0,6743119; -13,77016; -2,945163; 25,34862
0,622631; 0,3311723; -0,03226032; -7,822231; 0,7416318; 17,43293
0,8120691; 0,4144506; -0,7139716; -6,330956; 0,6580838; 12,90607
1,139062; 0,6457158; -0,6695039; -2,28708; -3,349551; 14,98905
